,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,id,id_str,name,screen_name,description,years_online,statuses_count,tweets_per_year,location,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,lang,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,live_following,follow_request_sent,notifications,muting,blocking,blocked_by,translator_type,withheld_in_countries,year_created,friend_ratio
55,55,76,82,15976,2376869400.0,2376869400.0,Allyson Fiddler 🇪🇺😷💙,fiddler_a,German & Austrian Studies/MFL/lit/film/ music & more. Re Cultural Protest against Far Right in Austria see: https://t.co/f0eKrVl5u7,8.0,19240.0,2405.0,Lancaster Uni (Prof Emerita),,"{'description': {'urls': [{'url': 'https://t.co/f0eKrVl5u7', 'expanded_url': 'https://www.berghahnbooks.com/title/FiddlerArt', 'display_url': 'berghahnbooks.com/title/FiddlerA…', 'indices': [108, 131]}]}}",False,2196.0,3398.0,72.0,Fri Mar 07 09:47:05 +0000 2014,40083.0,,,True,False,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1413903016353206280/SQcI88-z_normal.jpg,https://pbs.twimg.com/profile_images/1413903016353206280/SQcI88-z_normal.jpg,https://pbs.twimg.com/profile_banners/2376869400/1650030740,4A913C,000000,000000,000000,False,False,False,False,False,False,False,False,False,False,False,none,[],2014.0,0.6462625073572691
56,56,77,84,16562,394529489.0,394529489.0,Derek Stewart Macpherson🏴󠁧󠁢󠁳󠁣󠁴󠁿🇦🇺🇪🇺,TheBabelFish,"Founder https://t.co/LkzfMZzUel musician, writer, truth-teller. Scottish Australian. Tweet on politics of both countries. Complaints? TSC",11.0,22937.0,2085.181818181818,"Clydebank, Scotland",http://t.co/bi6T2eZ2,"{'url': {'urls': [{'url': 'http://t.co/bi6T2eZ2', 'expanded_url': 'http://thebabelfishblog.wordpress.com/', 'display_url': 'thebabelfishblog.wordpress.com', 'indices': [0, 20]}]}, 'description': {'urls': [{'url': 'https://t.co/LkzfMZzUel', 'expanded_url': 'https://www.facebook.com/TheBabelFishProject/', 'display_url': 'facebook.com/TheBabelFishPr…', 'indices': [8, 31]}]}}",False,1050.0,1476.0,23.0,Thu Oct 20 06:48:36 +0000 2011,5299.0,,,False,False,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/927214774558924800/g1SUM-gn_normal.jpg,https://pbs.twimg.com/profile_images/927214774558924800/g1SUM-gn_normal.jpg,https://pbs.twimg.com/profile_banners/394529489/1356757349,080808,FFFFFF,EFEFEF,333333,True,False,False,False,False,False,False,False,False,False,False,none,[],2011.0,0.7113821138211383
57,57,78,85,16581,20546875.0,20546875.0,✨ Hunnybee 💕,LiLeiLou,"Writer, musician and manic pixie dream Queen. The difficult second wife of someone powerful. Digital Media Officer for @LondonSNP 🇪🇸🏳️‍🌈🏴󠁧󠁢󠁳󠁣󠁴󠁿",13.0,111401.0,8569.30769230769,"Kent, England",https://t.co/gNCXJv49Ho,"{'url': {'urls': [{'url': 'https://t.co/gNCXJv49Ho', 'expanded_url': 'https://msha.ke/missjsquared/', 'display_url': 'msha.ke/missjsquared/', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,1964.0,3113.0,23.0,Tue Feb 10 21:16:26 +0000 2009,138075.0,,,False,False,,False,False,False,642D8B,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,True,http://pbs.twimg.com/profile_images/1468551293497139202/NXNfWGQv_normal.jpg,https://pbs.twimg.com/profile_images/1468551293497139202/NXNfWGQv_normal.jpg,https://pbs.twimg.com/profile_banners/20546875/1660001344,F58EA8,FFFFFF,7AC3EE,3D1957,True,True,False,False,False,False,False,False,False,False,False,none,[],2009.0,0.6309026662383553
58,58,79,86,16726,3403983785.0,3403983785.0,favour Nkem Nwana,Kem_Gold,"I'm a songwriter,a singer and a musician going global. I am presently a sales manager",7.0,20582.0,2940.285714285714,London Uk,,{'description': {'urls': []}},False,250.0,2217.0,2.0,Wed Aug 05 10:03:52 +0000 2015,21874.0,,,True,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1391399385628561414/F1iOz1hi_normal.jpg,https://pbs.twimg.com/profile_images/1391399385628561414/F1iOz1hi_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],2015.0,0.1127649977447
59,59,80,87,16727,271430508.0,271430508.0,Sue Christensen,taxqueen49,"Lancastrian tax adviser to small businesses and individuals, specialist in theatre,music, and UK tax/ overseas tax. Dep Master of WCTA & Brigantian.",11.0,86060.0,7823.636363636364,UK,https://t.co/VEUI0crayV,"{'url': {'urls': [{'url': 'https://t.co/VEUI0crayV', 'expanded_url': 'http://www.taxqueen.co.uk', 'display_url': 'taxqueen.co.uk', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,1601.0,1180.0,65.0,Thu Mar 24 14:01:56 +0000 2011,132440.0,,,False,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1373737020837785603/8rn7ct25_normal.jpg,https://pbs.twimg.com/profile_images/1373737020837785603/8rn7ct25_normal.jpg,https://pbs.twimg.com/profile_banners/271430508/1541875221,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],2011.0,1.3567796610169491
60,60,81,88,16896,487065229.0,487065229.0,Anni Campbell 🇺🇦🏴󠁧󠁢󠁳󠁣󠁴󠁿🇪🇺,AnniCampbell1,"Trad music | Scottish independence, language, literature | garden | photography | #Duolingo Gaelic | @Andrena on https://t.co/jVkHnPp3sY | andrena_537 on Instagram",10.0,48253.0,4825.3,Highlands/Ayrshire Scotland EU,,"{'description': {'urls': [{'url': 'https://t.co/jVkHnPp3sY', 'expanded_url': 'http://Mastodon.Scot', 'display_url': 'Mastodon.Scot', 'indices': [113, 136]}]}}",False,1400.0,1376.0,47.0,Wed Feb 08 23:45:40 +0000 2012,83153.0,,,True,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1581764432094453761/Id7nq7kc_normal.jpg,https://pbs.twimg.com/profile_images/1581764432094453761/Id7nq7kc_normal.jpg,https://pbs.twimg.com/profile_banners/487065229/1665957108,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],2012.0,1.0174418604651163
61,61,83,90,17141,1.132218865738326e+18,1.132218865738326e+18,박일랑 Ichiro Park Tanimoto 🇯🇵🇰🇷,reinterpreterdj,"Student of the future, Hardcore Junglist, Hiphop enthusiast, UK Garage/House/Bass music fan. Ex-Apple Music, Tower Records Shibuya",3.0,13677.0,4559.0,"Seoul, Korea / Tokyo, Japan",https://t.co/KuiA8AFmMH,"{'url': {'urls': [{'url': 'https://t.co/KuiA8AFmMH', 'expanded_url': 'https://linktr.ee/reinterpretermusic_dnb', 'display_url': 'linktr.ee/reinterpreterm…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,397.0,2059.0,0.0,Sat May 25 09:36:27 +0000 2019,14945.0,,,True,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1496630330639663104/4cYSltaS_normal.jpg,https://pbs.twimg.com/profile_images/1496630330639663104/4cYSltaS_normal.jpg,https://pbs.twimg.com/profile_banners/1132218865738326016/1645009010,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],2019.0,0.1928120446818844
62,62,84,91,17489,15183368.0,15183368.0,Widi Asmoro,widiasmoro,"music is hearing it, feeling it & making it.",14.0,41960.0,2997.142857142857,Singapore,https://t.co/A7Ya2F9ghc,"{'url': {'urls': [{'url': 'https://t.co/A7Ya2F9ghc', 'expanded_url': 'http://www.widiasmoro.com', 'display_url': 'widiasmoro.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,4264.0,3827.0,45.0,Fri Jun 20 19:27:19 +0000 2008,11393.0,,,True,False,,False,False,False,3F420D,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1300848075687120901/J5BDNqGQ_normal.jpg,https://pbs.twimg.com/profile_images/1300848075687120901/J5BDNqGQ_normal.jpg,https://pbs.twimg.com/profile_banners/15183368/1656129328,4A913C,FFFFFF,A4D6C6,7D8A3A,True,True,False,False,False,False,False,False,False,False,False,none,[],2008.0,1.1141886595244317
63,63,85,92,17523,993501816.0,993501816.0,nate // black lives matter // rip 13💙💙,crystaltardis,"25, bi, he/they. phd musical theatre @ UOW, book/lyrics for @SMoonMusical. i love cake, tea & cats. epcot stan. if found, return to @jamiecourtier00",10.0,74584.0,7458.4,Middlesbrough/Birmingham,https://t.co/3zNcthBQfC,"{'url': {'urls': [{'url': 'https://t.co/3zNcthBQfC', 'expanded_url': 'https://m.youtube.com/channel/UCWLw8yCRTJR9_fcu6c7RhcA?noapp=1', 'display_url': 'm.youtube.com/channel/UCWLw8…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,2264.0,4891.0,40.0,Thu Dec 06 17:40:12 +0000 2012,62573.0,,,True,False,,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1465857620233711619/Jt4gPoBV_normal.png,https://pbs.twimg.com/profile_images/1465857620233711619/Jt4gPoBV_normal.png,https://pbs.twimg.com/profile_banners/993501816/1591001975,0084B4,A8C7F7,C0DFEC,333333,True,True,False,False,False,False,False,False,False,False,False,none,[],2012.0,0.4628910243304028
64,64,86,93,17562,1067199013.0,1067199013.0,Evol Music,_evolmusic,Everything #Music evolovemusic@gmail.com,9.0,21028.0,2336.444444444445,"Brooklyn, NY",https://t.co/Sss5lFhIzY,"{'url': {'urls': [{'url': 'https://t.co/Sss5lFhIzY', 'expanded_url': 'http://soundcloud.com/evolmusicinc', 'display_url': 'soundcloud.com/evolmusicinc', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,787.0,2917.0,0.0,Mon Jan 07 01:52:24 +0000 2013,35721.0,,,True,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/821776344178683904/Td-1Z4JZ_normal.jpg,https://pbs.twimg.com/profile_images/821776344178683904/Td-1Z4JZ_normal.jpg,https://pbs.twimg.com/profile_banners/1067199013/1490229498,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],2013.0,0.2697977374014398
65,65,87,94,17567,1.1264993645059318e+18,1.1264993645059316e+18,Chrissy,CMKSE20,"Cyclist, outdoor swimmer, mezzo, bad violinist, music education charity CEO. Opinions my own (especially that one). Recently upstaged by Elmo.",3.0,17467.0,5822.333333333332,"Anerley, SE London",,{'description': {'urls': []}},False,2470.0,2718.0,7.0,Thu May 09 14:49:12 +0000 2019,38883.0,,,True,False,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1567446153972649985/sH6dvXho_normal.jpg,https://pbs.twimg.com/profile_images/1567446153972649985/sH6dvXho_normal.jpg,https://pbs.twimg.com/profile_banners/1126499364505931776/1653119914,981CEB,000000,000000,000000,False,True,False,False,False,False,False,False,False,False,False,none,[],2019.0,0.9087564385577632
66,66,88,95,17673,1.1086777587654164e+18,1.1086777587654164e+18,legend96 🖤 Compassion & Empathy,legend9616,"Retired, broad career, public (Sec/Gov) & private. A grafter, even whilst at school. Now enjoying learning and creating music, esp’ drums and trumpet.",3.0,17316.0,5772.0,"West Midlands, England",,{'description': {'urls': []}},False,177.0,610.0,1.0,Thu Mar 21 10:32:30 +0000 2019,26626.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1171836911750721541/390fbbRV_normal.jpg,https://pbs.twimg.com/profile_images/1171836911750721541/390fbbRV_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],2019.0,0.2901639344262295
67,67,91,98,33212,702083360.0,702083360.0,Ross-Songwriter Official,RossSongwriter,"UK-based songwriter/composer. Voting member of the U.S. Songwriters Hall of Fame. PRS, PPL and SESAC associate. ISSA member. Producer of #retro music",10.0,21789.0,2178.9,Global Traveller,https://t.co/mWMZq0DF7p,"{'url': {'urls': [{'url': 'https://t.co/mWMZq0DF7p', 'expanded_url': 'https://www.remotehighway.co.uk/compositions', 'display_url': 'remotehighway.co.uk/compositions', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3249.0,4969.0,60.0,Wed Jul 18 00:59:05 +0000 2012,9283.0,,,False,False,,False,False,False,000000,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/1397870344443252741/Eauwv6bJ_normal.jpg,https://pbs.twimg.com/profile_images/1397870344443252741/Eauwv6bJ_normal.jpg,https://pbs.twimg.com/profile_banners/702083360/1611413087,981CEB,000000,000000,000000,False,True,False,False,False,False,False,False,False,False,False,none,[],2012.0,0.6538538941436909
68,68,92,99,33224,1.1117863877145272e+18,1.1117863877145272e+18,GRiNDHOUSE,musicGRiNDHOUSE,Producer. Find my music here  https://t.co/hSzkpxNTAZ 🔊,3.0,13264.0,4421.333333333333,"England, United Kingdom",,"{'description': {'urls': [{'url': 'https://t.co/hSzkpxNTAZ', 'expanded_url': 'https://linktr.ee/grindhousemusicuk', 'display_url': 'linktr.ee/grindhousemusi…', 'indices': [30, 53]}]}}",False,1528.0,1249.0,6.0,Sat Mar 30 00:25:05 +0000 2019,21376.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1564921776651616257/y1agt3AA_normal.jpg,https://pbs.twimg.com/profile_images/1564921776651616257/y1agt3AA_normal.jpg,https://pbs.twimg.com/profile_banners/1111786387714527232/1661941190,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],2019.0,1.2233787029623702
69,69,93,100,33472,468351968.0,468351968.0,Law Wood (Mix Engineer),law_wood,"Musician,Mix & Mastering engineer, songwriter.Music lover. Female. LW Music Services (online mixing & mastering) #mixing #mastering #music #mixengineer",10.0,25415.0,2541.5,uk,https://t.co/mkSmvjzL7X,"{'url': {'urls': [{'url': 'https://t.co/mkSmvjzL7X', 'expanded_url': 'http://www.lawmusic-online.co.uk', 'display_url': 'lawmusic-online.co.uk', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3447.0,3345.0,82.0,Thu Jan 19 13:00:46 +0000 2012,6521.0,,,False,False,,False,False,False,000000,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/1029084150207266816/FhYLLjcn_normal.jpg,https://pbs.twimg.com/profile_images/1029084150207266816/FhYLLjcn_normal.jpg,https://pbs.twimg.com/profile_banners/468351968/1536769063,981CEB,000000,000000,000000,True,False,False,False,False,False,False,False,False,False,False,none,[],2012.0,1.0304932735426011
70,70,94,101,33522,21234793.0,21234793.0,beautiful and terrible as the trafford centre,cardboardmoose,moose · ludomusicology phd student ‧ 31 ‧ he/they ‧ jew-ish ‧ literally always available to talk about my cats ‧ 🎹👨🏻‍🦼🏳️‍⚧️,13.0,38727.0,2979.0,"Manchester, UK",,{'description': {'urls': []}},False,541.0,1418.0,12.0,Wed Feb 18 20:04:54 +0000 2009,186608.0,,,False,False,,False,False,False,000000,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1429157515158294530/jKaRI6Y3_normal.jpg,https://pbs.twimg.com/profile_images/1429157515158294530/jKaRI6Y3_normal.jpg,https://pbs.twimg.com/profile_banners/21234793/1600019791,3B94D9,000000,000000,000000,False,True,False,False,False,False,False,False,False,False,False,none,[],2009.0,0.3815232722143865
71,71,95,102,33673,128840189.0,128840189.0,Jo 🏴󠁧󠁢󠁳󠁣󠁴󠁿,negative_crepe,Rock and questionable 80s pop music. Lefty Yesser. Word writer: @RWEI_reviews. Riff player: @persianrust,12.0,51157.0,4263.083333333333,"Hamilton, Scotland",https://t.co/TL6YxyAI4p,"{'url': {'urls': [{'url': 'https://t.co/TL6YxyAI4p', 'expanded_url': 'https://www.youtube.com/channel/UCQ7F_0i_ybzsM9kpn-U0mWA', 'display_url': 'youtube.com/channel/UCQ7F_…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,1233.0,1818.0,16.0,Fri Apr 02 10:19:31 +0000 2010,28220.0,,,True,False,,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1121458001154494464/yYmYpfez_normal.png,https://pbs.twimg.com/profile_images/1121458001154494464/yYmYpfez_normal.png,https://pbs.twimg.com/profile_banners/128840189/1647033138,0000FF,FFFFFF,E0FF92,000000,True,True,False,False,False,False,False,False,False,False,False,none,[],2010.0,0.6782178217821783
72,72,96,103,33698,127659690.0,127659690.0,Tyler Barton,TylerBarton27,"Classically trained singer and photographer in the center of the United States. Find classical music, opera, Broadway, and intellectual ideas here.",12.0,148476.0,12373.0,United States,https://t.co/64hk1B18xC,"{'url': {'urls': [{'url': 'https://t.co/64hk1B18xC', 'expanded_url': 'https://linktr.ee/tylerbarton27', 'display_url': 'linktr.ee/tylerbarton27', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,2085.0,3670.0,209.0,Mon Mar 29 22:07:10 +0000 2010,76656.0,,,True,False,,False,False,False,709397,http://abs.twimg.com/images/themes/theme6/bg.gif,https://abs.twimg.com/images/themes/theme6/bg.gif,False,http://pbs.twimg.com/profile_images/1597338735049408517/rV8eFbUf_normal.jpg,https://pbs.twimg.com/profile_images/1597338735049408517/rV8eFbUf_normal.jpg,https://pbs.twimg.com/profile_banners/127659690/1465975514,00FCF9,86A4A6,A0C5C7,333333,True,False,False,False,False,False,False,False,False,False,False,none,[],2010.0,0.5681198910081744
73,73,97,104,33848,358228655.0,358228655.0,walking class hero 💙,walkngclasshero,🤔a sideways look at walking🚶‍♂️🚶‍♀️ + stuff about beer🍻 & music🎶 & ChelseaFC⚽️⭐⭐ & politics... & I'm an award winning blogger (ta @innerlondramb for photo),11.0,22564.0,2051.2727272727275,London,https://t.co/J3LqB6c7yp,"{'url': {'urls': [{'url': 'https://t.co/J3LqB6c7yp', 'expanded_url': 'https://walkingclasshero.org/', 'display_url': 'walkingclasshero.org', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3063.0,4301.0,62.0,Fri Aug 19 15:51:19 +0000 2011,8622.0,,,True,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1323307961255665664/gAvjnKsV_normal.jpg,https://pbs.twimg.com/profile_images/1323307961255665664/gAvjnKsV_normal.jpg,https://pbs.twimg.com/profile_banners/358228655/1598886178,0084B4,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,False,False,False,False,none,[],2011.0,0.7121599627993491
74,74,99,106,33972,38273698.0,38273698.0,Graham Jeffery @grahamjeffery@mastodon.social,grahamjeffery,"researcher, academic, dad, educator, occasional musician. Director @PCRC_UWS @UniWestScotland & Professor of Arts and Media Practice @UWSCreative",13.0,32774.0,2521.076923076923,"Scotland, mainly",https://t.co/Cq9nBkcVXC,"{'url': {'urls': [{'url': 'https://t.co/Cq9nBkcVXC', 'expanded_url': 'https://linktr.ee/grahamjeffery', 'display_url': 'linktr.ee/grahamjeffery', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,2039.0,5000.0,64.0,Wed May 06 20:52:56 +0000 2009,111135.0,,,True,False,,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/2615709564/kzkvk11lso34kux31fnu_normal.jpeg,https://pbs.twimg.com/profile_images/2615709564/kzkvk11lso34kux31fnu_normal.jpeg,https://pbs.twimg.com/profile_banners/38273698/1547467841,0084B4,BDDCAD,DDFFCC,2A1818,True,False,False,False,False,False,False,False,False,False,False,none,[],2009.0,0.4078
75,75,100,108,34539,2313447479.0,2313447479.0,Dr Eileen Yarrison,EYarrison,Happy to be at a point in my career where I can play the music I want with the people I like. she/her,8.0,29523.0,3690.375,United States,,{'description': {'urls': []}},False,2642.0,4865.0,108.0,Thu Jan 30 05:50:41 +0000 2014,70253.0,,,False,False,,False,False,False,000000,http://abs.twimg.com/images/themes/theme19/bg.gif,https://abs.twimg.com/images/themes/theme19/bg.gif,False,http://pbs.twimg.com/profile_images/1591496425258491907/n9FWClmF_normal.jpg,https://pbs.twimg.com/profile_images/1591496425258491907/n9FWClmF_normal.jpg,https://pbs.twimg.com/profile_banners/2313447479/1666930087,9266CC,000000,000000,000000,False,False,False,False,False,False,False,False,False,False,False,none,[],2014.0,0.5430626927029805
76,76,101,109,34544,173389204.0,173389204.0,Jason Brautigam,DizzyJB,"Horses 🐎, sport ⚽️, music 🎵 , film 🎬, TV 📺, politics 🇪🇺, environment 🌍, conservation 🦧",12.0,65117.0,5426.416666666667,Chester,,{'description': {'urls': []}},False,2592.0,3641.0,28.0,Sun Aug 01 09:52:22 +0000 2010,57186.0,,,True,False,,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,True,http://pbs.twimg.com/profile_images/1526681238026723328/z9_rnJBO_normal.jpg,https://pbs.twimg.com/profile_images/1526681238026723328/z9_rnJBO_normal.jpg,https://pbs.twimg.com/profile_banners/173389204/1645114717,0084B4,FFFFFF,C0DFEC,333333,True,True,False,False,False,False,False,False,False,False,False,none,[],2010.0,0.7118923372699808
77,77,102,110,34854,4869066827.0,4869066827.0,Kenya Music Expose Foundation,Kenyamuexpose,registered nonprofit foundation in kenya that push and nurture Kenyan artist. +254738272737or 0721318822 kenyamusicexpose@gmail.com #Puttingkenyanmusiconmap,6.0,12967.0,2161.1666666666665,"Nairobi, Kenya",https://t.co/rb5MXIpIH2,"{'url': {'urls': [{'url': 'https://t.co/rb5MXIpIH2', 'expanded_url': 'https://www.facebook.com/Kenya-MUSIC-Expose-Tv-Top-15-Kenyan-Music-Videos-Chart-465994360264647/', 'display_url': 'facebook.com/Kenya-MUSIC-Ex…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,2404.0,1615.0,15.0,Mon Feb 01 12:38:03 +0000 2016,644.0,,,False,False,,False,False,False,000000,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/1103955860315930624/Tk_kYAHq_normal.jpg,https://pbs.twimg.com/profile_images/1103955860315930624/Tk_kYAHq_normal.jpg,https://pbs.twimg.com/profile_banners/4869066827/1553187939,981CEB,000000,000000,000000,False,False,False,False,False,False,False,False,False,False,False,none,[],2016.0,1.4885448916408668
78,78,103,111,34932,9.273057264223724e+17,9.273057264223724e+17,B-Rad,BassWorldBrad,"Bass teacher, bassist, welder, music lover, husband & father...teaching real values to my children. LOVE is the #Resistance",5.0,43465.0,8693.0,"BassAdelphia, PA",,{'description': {'urls': []}},False,1317.0,1849.0,3.0,Sun Nov 05 22:44:48 +0000 2017,35679.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1456262158807801860/6P89QFyw_normal.jpg,https://pbs.twimg.com/profile_images/1456262158807801860/6P89QFyw_normal.jpg,https://pbs.twimg.com/profile_banners/927305726422372352/1509922460,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],2017.0,0.7122769064359114
79,79,104,112,35335,104141401.0,104141401.0,ange garrod 🕷️ #RejoinEU #ToriesOUT 🇺🇦,angegarrod,"#BollockstoBrexit Arty farty. Artist, photographer, music, avgeek, amateur lepidopterist, Dr.Who All things astro/scientific. Leopard wrangler. Proud European",12.0,414115.0,34509.583333333336,,https://t.co/uZsFdvTepq,"{'url': {'urls': [{'url': 'https://t.co/uZsFdvTepq', 'expanded_url': 'http://s1349.photobucket.com/user/angegarrod_art/library/?page=1', 'display_url': 's1349.photobucket.com/user/angegarro…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3138.0,3903.0,272.0,Tue Jan 12 11:52:27 +0000 2010,35246.0,,,False,False,,False,False,False,642D8B,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,True,http://pbs.twimg.com/profile_images/1591781358262689792/5RPC-48X_normal.jpg,https://pbs.twimg.com/profile_images/1591781358262689792/5RPC-48X_normal.jpg,https://pbs.twimg.com/profile_banners/104141401/1670356958,9266CC,000000,000000,000000,True,False,False,False,False,False,False,False,False,False,False,none,[],2010.0,0.8039969254419678
80,80,105,113,35392,2312084024.0,2312084024.0,Miki Clem Fandango 🟪⬜🟩,MikiB007,"Woman, socialist, expletive user, music lover, Gif Queen, word dabbler, inappropriate giggler, & ""f*cking sarcastic"" 

@MikiH007@mas.to

Arsehat's blocked.",8.0,37179.0,4647.375,,,{'description': {'urls': []}},False,3010.0,1997.0,10.0,Sun Jan 26 16:07:28 +0000 2014,108837.0,,,True,False,,False,False,False,1A1B1C,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1377569952912318464/FxUizIqT_normal.jpg,https://pbs.twimg.com/profile_images/1377569952912318464/FxUizIqT_normal.jpg,https://pbs.twimg.com/profile_banners/2312084024/1569325141,FF691F,000000,DDEEF6,333333,True,True,False,False,False,False,False,False,False,False,False,none,[],2014.0,1.5072608913370056
81,81,106,114,35633,1431447534.0,1431447534.0,Meryl Davies,Meryl_Davies,"Soprano. ❤️ music, Italy, nature, my cat & Sean Bean....not necessarily in that order......",9.0,23212.0,2579.111111111112,Toscana (vorrei essere.....),,{'description': {'urls': []}},False,679.0,1441.0,9.0,Wed May 15 20:43:48 +0000 2013,72806.0,,,False,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/378800000842474231/42119d2e4387f3c6b4d2beb3e6d835f1_normal.jpeg,https://pbs.twimg.com/profile_images/378800000842474231/42119d2e4387f3c6b4d2beb3e6d835f1_normal.jpeg,https://pbs.twimg.com/profile_banners/1431447534/1409658053,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],2013.0,0.4712005551700208
